,c0,c1,price
653,-1302.458597237607,-4.750988444123128,
654,781.7272825105734,281.5949301921854,
655,-1409.2900042363176,-205.9328139082619,
656,781.3683460024291,276.02218617271393,
657,-1416.173699428294,-5.572451043045879,
658,779.940275817475,74.45485356052313,700.0
659,782.0381672033245,-25.161677144872424,99.0
660,-1430.865460359491,298.14287218911375,
661,780.6954470671997,25.16265946612692,
662,782.1931715300867,276.5825293065839,
663,-1458.1199019700598,-206.98421649097236,
664,-1455.4952477275824,-205.53332619400055,127.0
665,778.4300587212864,-26.917942629305998,89.0
666,-1414.9912364291606,-62.01482029732799,
667,778.5737903731995,-77.06474287383149,280.0
668,778.4583358296675,-87.85795287623154,295.0
669,776.4729916507378,-229.0834842804157,
670,778.576291881776,-227.2595607711129,
671,778.0162932432111,-227.92763401870295,
672,-1441.3424038948654,-205.21640031501084,
673,-1410.1601619591238,-55.54817207893687,
674,-1431.1486009153696,-206.1515357822102,
675,779.6237537775719,-76.44302129731292,65.0
676,-1456.0859353667508,-207.28760591591518,
677,-1436.9489823257497,301.6108159995705,89.0
678,778.2118464143545,-76.94421422759302,
679,778.0536977449203,-75.71965577802482,
680,779.6390410951033,25.204056204124385,
681,-872.2193619366191,-212.7240729056969,
682,776.8275805249199,-228.9006414219808,130.0
683,783.2508262912486,277.6921659153523,
684,780.9106020077694,-26.047263813698756,
685,4527.7186712300045,-113.20141680745704,
686,-1414.2496504691487,-5.432874678773271,
687,779.2944976938421,-27.15544251498078,401.0
688,776.5741222079652,-229.47725334627145,
689,778.2758194289886,-76.34013278901632,
690,778.3213469312684,-27.157671794039477,
691,-1409.0732242734175,146.59948480421784,
692,-1349.5575417188838,-207.46658451428422,
693,-1377.2137718508063,97.28372797030875,
694,-1426.6389269868152,95.9741967431232,
695,782.1042014534539,276.3428624058733,
696,776.742245921846,-229.33699876870975,
697,-1409.846779692987,-206.7064073632071,
698,-1411.8206174191055,-206.66407078320086,
699,781.4082978652741,-25.0800878570296,
700,778.3165120917395,-76.81924799953579,99.0
701,784.9980620099707,529.0098423581519,748.0
702,778.291647657651,-76.9014885580593,53.0
703,776.653328087149,-228.96770621605816,
704,783.1195642675583,277.58002334165366,
705,-1402.5508460899855,-207.52474980308682,300.0
706,774.750077171586,-228.55806510686674,330.0
707,-1269.5905283070017,95.62055443981797,
708,780.0111195781196,74.67639722342903,205.0
709,-1387.164783549224,46.102060983364765,
710,780.9493106401058,175.96939750185183,
711,776.039858289588,-229.00364504174954,
712,777.8879096830401,-77.68148264601403,
713,-746.4575933252393,290.846656830867,
714,-737.7562038607733,-10.678261207016225,
715,-1224.2216124198628,296.86536630535653,
716,781.6317335973587,-92.04304893062474,388.0
717,-1429.1254392165615,-5.112237507450112,148.0
718,-1442.758384868088,-71.35070762698798,81.0
719,724.9457895574111,-228.00742750361547,
720,779.87692968628,74.65618604897354,
721,529.7287895696337,77.79090140370717,
722,776.1760579727321,-229.38314552009555,156.0
723,784.2177272932959,276.7693604048961,
724,-1406.7328244365854,298.4028759973599,
725,-739.294624427617,89.71490991703766,
726,778.1401447650873,-228.43528014454608,
727,531.2539290519992,-47.75480095791556,
728,788.7459981310974,681.4519048465717,2000.0
729,779.3608797001029,-227.6772172611953,
730,779.8873963767442,74.72399393634922,
731,-1405.0960800667053,297.45203938080084,
732,776.0602713487469,-229.0604229009964,180.0
733,782.72572452911,477.9597057278746,350.0
734,-1461.7821584571484,-206.83796776348584,
735,777.2698982254178,-228.98217748267652,140.0
736,782.3098055699719,25.711283233464748,
737,-1416.3805795021467,-206.97937234727888,
738,-1408.8511037869766,47.07148638606695,
739,-1413.5192256488372,-30.02230573477643,
740,780.1129160634255,-225.74434467103208,
741,-1271.304040942767,551.5828121874762,
742,779.2358409878318,-225.39991234119046,
743,778.0054124508215,-77.47385562091294,
744,-991.779873206952,-210.1573694821485,
745,777.3291332302944,-228.817646606257,
746,-1108.7967564946466,93.64076794992421,
747,-737.7760635850733,90.24916375285181,
748,-1443.9814138063766,-206.72769138406213,210.0
749,778.7236776201512,-45.75727207014005,
750,774.6264606253435,-228.80761020852282,65.0
751,780.6919432384796,-26.519023323280972,235.0
752,783.2958775119189,277.0813171731946,236.0
753,783.0420469350021,277.13435699446813,115.0
754,-1349.755885530867,-5.672937561841924,99.0
755,-750.0904067533769,-12.352664230118434,
756,777.7827247179175,-83.1952430367947,
757,786.6546912935632,779.985800123948,
758,776.4893958983962,-228.7293842427097,
759,-1369.1853288491948,-55.39267305382669,
760,-1429.0785821342613,-206.51954752015436,
761,-1284.1559672145165,297.87238856709763,98.0
762,-1411.9195896318126,-207.2528821759456,
763,781.2979443016652,76.37077198239855,249.0
764,779.8518508214371,-24.609990390274277,
765,777.9462656523989,-77.0263613769169,
766,-1286.4138213602716,95.68365078935788,
767,-1407.0055723439586,96.61668624145054,59.0
768,-1447.266672256156,298.00760864326816,
769,-1464.6116440262579,-207.31473813319974,115.0
770,779.2193546158962,23.47199316847692,
771,-1107.2240661282008,44.35709306733362,
772,779.7155279174602,-25.99792829051169,
773,779.3292001367139,25.056270126588416,140.0
774,782.3905061829747,75.51027726931547,
775,779.0257949666454,-76.2160769384147,150.0
776,-1432.231886909204,-206.97776647640015,
777,778.5882837629092,-26.88433149204585,
778,779.9264160401444,-25.881046983299974,
779,796.3088555908847,1791.0335211636343,
780,782.0997765981546,277.03569231230915,
781,-1266.6235053482822,296.79128381201366,
782,777.089460426595,-227.4807549362637,
783,777.1697843729678,-225.18339197647342,258.0
784,782.3715747490736,-25.728838823633605,
785,-1436.5890248847343,-5.566955398269924,
786,778.3961115954162,-228.25516514605147,
787,781.2235138834557,-75.51889459884752,
788,783.3110948871954,172.07948896476384,
789,777.6050215955182,-228.96106419467384,
790,-1443.21934944137,-206.35537068721152,
791,777.4239006787941,-228.94326473409788,
792,-1441.7327636030807,-8.897764387914625,409.0
793,791.9055414285906,1256.6646266650669,
794,-1396.8850523077365,288.16883495127684,
795,776.639177180001,-228.42024005710223,169.0
796,-1106.3737228321838,285.5622869889714,
797,-1407.7314821465488,281.82616848741003,
798,782.4542683527278,261.62439028979543,125.0
799,-1442.3827482444556,-11.174817519353947,
800,-1442.2463384037044,-11.195597353137844,115.0
801,779.9231367723593,-31.919665898050496,
802,780.114379638594,-81.20099796645052,
803,-1290.4165344919966,-60.67517695306575,
804,781.0129168587697,114.65136674922714,
805,779.4164586369242,-227.91366894197887,
806,778.3043817553987,-101.67609605048136,
807,-1289.8683434978557,-207.3783086382762,216.0
808,-1438.549732095111,35.03682153715471,
809,781.1750676241779,-35.29279032335537,120.0
810,785.9086086173888,732.2443265222939,199.0
811,783.7468175567842,248.04879108116896,
812,-1406.9345034855755,268.5089300843228,180.0
813,-1288.4816267413948,78.63552826166635,
814,-1429.416653696759,-206.50920325822608,
815,776.7178364224299,-228.74592941814117,
816,-1391.6494801999431,-208.47694556496825,
817,777.9369927503938,-84.74566860621725,
818,-740.9221984773867,-212.4922225073167,
819,-1428.0409839257827,173.84141722607103,
820,-1292.1565852855792,-208.78151529498348,599.0
821,-1442.9167142220156,-206.95344847335548,249.0
822,778.4193394776131,-228.17486252803693,
823,-1387.0909961663929,268.32312560489663,150.0
824,772.0181707304764,58.656121131594674,
825,779.6429338269311,10.485197394030507,
826,-1270.8287138046067,-65.9471464407864,
827,781.3640903217565,104.14527185455087,
828,778.3420593773444,-227.70945308056773,
829,779.3284802509672,-41.26673878352152,102.0
830,778.1224492034387,-227.57009175741024,
831,-868.4013635049695,22.378493367001063,
832,781.3744323051071,146.12711557495055,
833,-1403.360655122931,260.1724447079668,
834,776.2573102378362,-44.092174873387776,108.0
835,-1442.5657847219286,-84.59195615304758,
836,777.2174885322084,-228.38320091624436,160.0
837,781.6092614868224,-41.76402083791043,
838,781.6366772797809,-44.061215388117915,
839,-1290.5310952051505,-72.02984377423904,
840,-1425.5663175380353,67.32609850664106,
841,-1413.2126447539015,-206.43721025387995,
842,787.0738193080118,0.41370574665832277,
843,-1429.6827778147451,20.58520466289321,
844,785.851402831695,-0.17651105741172676,
845,776.7803349413803,-229.03892526867196,
846,777.9486294513489,-92.66156104789785,135.0
847,782.0554109610271,-43.78411809143881,
848,777.2870070826153,-228.30636051106117,
849,-1457.065242010456,-206.55765313132133,
850,-1410.5798010593137,-26.117473667081622,225.0
851,776.6161227953042,-229.22534367189172,
852,787.4813782218553,1.2991615457502137,
853,-1347.6155659991005,-25.003533643768197,
854,-1352.0239270661334,-207.6535523042538,184.0
855,-1411.598368015599,-207.9518179152312,
856,782.7400156916824,46.576502346566635,166.0
857,-1408.6194016207116,20.024812437425663,205.0
858,783.3473142481328,227.62438972802096,85.0
859,780.4606793544245,90.56378818906704,
860,-737.7344612188784,-44.37137338305063,
861,-1430.186177860329,-206.2896216813667,
862,778.9873788085388,-228.45286768022663,
863,779.684177041827,44.3383852504814,115.0
864,778.9486107493477,-46.596386525816314,
865,783.6558405360241,227.67663436604752,
866,-1380.2078396602392,-71.10876396338232,
867,-1412.0260145152274,-208.58866451516758,150.0
868,-1344.8768867598324,248.34732333792684,
869,785.2361025529842,5.2412823573176315,
870,776.8449740185106,-228.60383641388125,
871,779.0079764168777,-228.18019685847037,
872,786.152179588305,233.49154835596354,125.0
873,-1436.2672792556664,-206.9942702437267,55.0
874,779.325201976491,-46.522601287547815,
875,-1390.4964746440178,-25.49529685500987,
876,-1290.6784113234323,-72.15219513483723,
877,780.6636090385324,-96.8643011579364,
878,-1406.2143599830183,-91.65254130945378,
879,-1430.518881653797,-25.547337922479485,
880,787.2710263426832,0.8730107233629124,
881,-1448.7137945573668,702.9481941555101,
882,779.4910054440974,-91.34834065060646,300.0
883,-1441.9896939179769,19.488170297866496,
884,778.656441295373,-47.21997322306519,
885,781.3369769277508,-45.769490470566524,
886,779.3298362662549,-91.45516893838972,
887,-1466.48448057387,-24.210771908137165,
888,779.6320429951966,-226.98465264721895,300.0
889,-1454.890739423076,-24.339824238200386,
890,-1406.6262053464193,65.67459149686677,
891,782.2791393119544,-43.568390733064525,225.0
892,-1110.6725494052496,-74.44193784861073,85.0
893,780.7328502551258,1.0961583844020812,
894,782.5790105349746,227.0695541097095,86.0
895,-1442.7603696699753,-206.59747265277113,
896,-1412.2926390181833,-207.30516782414756,150.0
897,-1408.524883850607,65.65568849323594,
898,-1391.4322510465618,-206.98254396276113,71.0
899,777.078348127537,-229.05492699520087,
900,781.16684919776,226.813764228265,
901,777.9907388891731,-93.29458239983741,
902,-1232.1555909767892,-208.8387586661592,
903,779.9467673133453,-46.55480186380388,81.0
904,779.132073778106,-227.56363049938614,
905,779.2274414569358,-91.05505709958433,231.0
906,-1427.5446077713304,19.983647332790326,195.0
907,779.6774493509283,-227.4013228878805,138.0
908,-1286.1635337015282,-207.1823093260998,
909,779.5153904154556,40.812961324676266,
910,780.8118390128633,42.41469296668403,99.0
911,781.0277705555235,-92.92961865902231,
912,777.5811055105422,-95.23838224884537,
913,780.2571513550754,83.0075258710292,130.0
914,782.4325389904702,218.3007903839503,
915,779.5104504161792,-227.8911477263437,
916,-1441.6961339167135,-206.0250347458116,
917,783.8941359821877,473.44330173617584,
918,782.5491356118988,207.5124746765863,
919,-1350.2555947139076,-206.7165099265022,370.0
920,-1377.0660658121503,228.11473179146614,
921,-1458.2861932988053,-207.46657208434488,
922,780.3521649362972,-11.298907441047279,357.0
923,779.4611483436948,32.44951135136574,
924,779.3097856124261,-227.42913230619774,
925,776.3619399074632,-229.06031503303495,
926,777.22491041239,-227.57536016071268,
927,779.1384625023202,-53.83897754196238,
928,781.6180254707726,-10.696240203099691,
929,-1346.7269403379746,227.55703426545045,
930,779.7360706452383,-227.61771466684576,
931,784.7484884956642,467.6008362135322,174.0
932,781.8286066482593,120.03572165620791,945.0
933,778.5943365850688,-54.574878783067604,
934,780.6831605757952,33.86867739341105,300.0
935,777.1778969527161,-228.92132446989802,
936,780.6587009172579,-98.02365999903822,
937,778.6520381151322,-54.84753751683971,160.0
938,777.7624103917539,-228.90656044110486,61.0
939,-1231.5809736301258,-208.7059101947194,180.0
940,-1411.5283142315554,-205.43372158444964,
941,-1290.0121428353198,-206.99058707007845,
942,-1412.4116365368106,183.20882118172858,
943,-1450.0598931414797,-32.28322318254073,450.0
944,779.7283878615665,32.39614203468424,
945,778.3798492925172,-54.46309441030033,
946,780.1486884922675,33.751946533961544,89.0
947,782.5256905215683,33.362331563301375,138.0
948,-1411.0074246522272,54.62736373775546,
949,783.3988119263097,207.0300590022751,120.0
950,-1405.7010172712817,141.62476912429443,99.0
951,778.5887598714012,-99.17542017235183,499.0
952,-739.4654712128113,-42.408952123306214,
953,-1379.4368780749005,-35.783138790245516,104.0
954,528.0536425211174,-54.77039054568436,166.0
955,-1455.0106345844529,648.2061808090497,
956,779.8533234584761,27.725620522808605,125.0
957,131.98793012554756,-50.54258911040347,231.0
958,777.266337497246,-229.69911449178636,
959,786.4100457402776,626.8430975695261,
960,776.5199991536681,-229.91207513371972,
961,781.0046795944864,195.29372300683383,
962,778.8251657397979,-58.77387468711013,
963,-1411.6029405790132,-207.29712158863788,
964,-1406.531227737308,217.36656002102487,
965,-1350.123294777702,-206.91496625287172,
966,-1425.3424931129935,300.67523011321697,130.0
967,783.3970481467279,196.07023768481363,
968,779.1599030212166,-59.05532805217313,
969,776.4602481204997,-229.01406383023348,
970,-747.2332658739818,84.55368527965342,125.0
971,-1286.320870099838,111.45054225978801,150.0
972,781.4517464608095,195.68328457331432,75.0
973,782.5440374969879,188.99443978641344,105.0
974,779.71196657551,21.155897835217576,182.0
975,-1411.8398634847827,-207.25660232214545,
976,777.8795437899485,-227.89793629857053,174.0
977,-1409.647248725577,43.30594699790258,180.0
978,778.6242346404459,-61.479105260666465,
979,778.2568534938724,-61.69654724623109,
980,776.7291180457701,-229.22354447488428,
981,-1347.4604028710135,-89.38059358883689,
982,-1408.35952159602,42.96769445705034,99.0
983,778.1161284096315,-103.21589037242752,99.0
984,785.0519020687725,191.46124316675642,
985,-869.0067755108022,-3.8548138112826127,
986,786.2199474632034,-18.3568065203002,
987,775.3845354624073,-228.63168433396302,55.0
988,-1409.6466697381795,210.91232369347713,
989,-1408.6488453877869,-80.98290155855325,
990,778.8540830326066,-227.88418318034013,
991,-1346.49991044527,209.90882371800515,
992,777.1345369496099,-228.7587593628299,500.0
993,779.2981857558262,-227.89126841058095,99.0
994,780.8335626543842,-60.67360242447323,
995,-1442.5814378860396,-206.5342380476731,
996,781.2802699919038,188.87166958256694,
997,-1433.8594179836603,43.014682473342106,137.0
998,788.5140313152995,-18.01266251285711,
999,778.4246942416087,-103.08934232520352,
1000,780.9802501960243,22.97944362003571,146.0
1001,782.9877352425364,105.68436335081665,
1002,780.3216796063124,-20.058008049398364,200.0
1003,776.7328907640452,-226.65302371910172,
1004,-1230.8366900842875,-43.31380358646859,
1005,780.8532351553553,188.0683931920378,117.0
1006,779.2909896220397,62.87967371413053,225.0
1007,780.5819211024535,-61.100585467164564,
1008,784.3534411873869,28.472261619826995,
1009,778.0869747928466,-103.87037078165329,73.0
1010,777.3796515675231,-228.23575252227684,
1011,-1446.0846138921465,127.1866761861243,249.0
1012,778.9193613365687,-62.292156487762696,
1013,788.5041863000416,-17.8366806486761,
1014,788.4285976961653,-17.87673913796201,
1015,-1384.6635601619507,-39.697635587216396,120.0
1016,784.2681524954039,190.18947993770527,
1017,-1284.0957076701575,624.3556893510261,476.0
1018,-737.9799435851997,-45.54583207577294,
1019,779.7069049412036,21.274418354221805,
1020,-1286.390497285885,125.94145268146177,95.0
1021,776.5816400612381,-229.4130516873226,
1022,778.2949724773057,-227.4828797318411,160.0
1023,778.4203869319421,-103.02492271849768,
1024,778.1989393060132,-228.3365393091955,
1025,-1332.4228274199145,-208.14396125512374,63.0
1026,234.96798579017556,31.82761070681426,
1027,827.0119314111639,5605.0946865721735,
1028,-1411.3291953991586,-206.96377785208017,
1029,776.5009677785666,-229.18315594803494,
1030,778.1578799450393,-61.895428757862014,
1031,785.8877090149906,-18.571046403202114,
1032,-736.1587687485187,204.00336191462,
1033,781.1526109786935,-60.367733060680024,
1034,782.662690691313,189.30298455417434,169.0
1035,783.222700784443,397.1770775193085,105.0
1036,779.3297583750033,-228.08231579963322,
1037,-1455.7028776338955,1.2968750160885976,65.0
1038,-1391.384519937581,-87.01178157944594,138.0
1039,778.1862054636766,-62.11219739979705,180.0
1040,-1386.5230988366243,-40.073841686920375,215.0
1041,778.7535130747792,-61.80686226355735,
1042,788.4406447523594,-18.057497813378642,
1043,781.2649625010765,188.80565826183403,
1044,-1451.9276236108064,-206.79471025979697,58.0
1045,759.0083992935932,-228.88345048685707,
1046,-1449.8097106850148,376.52671519902344,150.0
1047,782.3700691721359,189.3951410730052,238.0
1048,-1409.5858953046156,-207.11696739624975,
1049,786.8322065668751,-18.767364926755878,
1050,780.1790050724086,21.701385025960068,
1051,-1407.9693283376716,1.8833517789861944,
1052,777.9551880166714,-228.2787528582123,
1053,780.8971257472027,-60.57604591834638,146.0
1054,-1430.1322571064932,-207.38704162950714,97.0
1055,777.2583823308285,-228.82636338139739,
1056,777.9879615868323,-228.9732508350994,78.0
1057,781.7729927751068,21.64833683551435,
1058,779.0593602895536,-102.52525663635357,
1059,781.3577018561226,21.360167721346414,
1060,-1435.7016495092553,433.9378522229531,
1061,780.1489675340143,21.525724804580197,
1062,785.8690763020411,398.59871442764825,99.0
1063,776.7142039264204,-229.05235411546042,99.0
1064,-1420.6680454479892,-40.875921987746594,
1065,-1401.8404643695594,626.3642803278807,115.0
1066,-1446.2623914342403,85.9378008023306,
1067,779.5392460128505,21.284653293735364,190.0
1068,777.7413038026442,-61.55781869367543,
1069,779.6261371629367,-60.90207757213384,
1070,-1379.9041526447647,625.5090696304304,
1071,781.8416593685237,-58.83412249740176,179.0
1072,653.7228929873764,-227.99042113453908,150.0
1073,-1415.0067467529561,-206.78704175794454,
1074,-1408.326895192797,1.8048536828480901,
1075,778.6081299739421,-61.30303047948622,174.0
1076,778.3439505989867,-228.18453545549804,
1077,778.9639187939961,-102.9354247378522,
1078,779.7214946192228,103.70801361387707,
1079,779.6787332109761,-60.7297664483117,
1080,-1428.99519301886,43.11821514740341,
1081,778.7221908411528,-20.909770032932897,268.0
1082,-1289.8005053127497,-42.04221574288905,
1083,785.9589676807936,195.58187945077725,59.0
1084,779.0389169616785,-60.516106991899825,
1085,778.9340681115731,-62.254764293775395,
1086,777.1319880101023,-228.90553936684938,581.0
1087,782.3948935448951,61.931161473757896,
1088,780.3460189683518,-63.16138295220997,
1089,780.1811751395195,60.3683341598135,
1090,776.704590739961,-228.45919946440918,
1091,-1425.8728924882616,0.31319797854202863,
1092,-1410.8782721224363,-43.9275502408292,169.0
1093,780.3450330848129,-63.61855487718924,
1094,779.3671249654396,-64.47322356638684,
1095,786.4831723675284,592.2752741364457,206.0
1096,781.347765731342,-23.31525351322425,89.0
1097,781.3709180237977,19.11793077663287,159.0
1098,-1229.135559745289,-3.135923044211577,
1099,779.3135753245891,-64.44389568331904,
1100,-1406.1268871824786,1002.3608952423814,
1101,782.2748988336039,174.73938882435232,197.0
1102,789.5108438147316,176.3771903194044,
1103,-1291.4613038346615,-86.19398293810873,89.0
1104,776.547177695605,-228.0741262037884,
1105,-739.0092024570919,27.297215593219434,
1106,-1427.5263362643311,-46.81358097969932,
1107,777.74465790531,-109.47064538847151,
1108,-1286.822335359123,191.98503352670997,
1109,778.2161473130382,-68.72040331280735,
1110,782.5921144329866,371.1833598013138,
1111,780.0433093658812,51.347005412394736,
1112,768.4577611795761,-227.8811108750942,
1113,779.7137645885857,-67.93299933928462,
1114,779.0910592340445,11.644791136246015,249.0
1115,778.0458556449379,-109.3068331316732,195.0
1116,-1286.7550985506944,192.0689425259192,231.0
1117,-1426.6628015778322,33.547794705135324,199.0
1118,-1410.0003024582193,-207.0843977511316,
1119,783.123139439773,172.0888590572413,
1120,-1410.8074706911634,-46.89914227957748,
1121,-1286.6548089902062,192.1213069203152,
1122,-1286.951795639049,191.91742923262368,
1123,-1291.4111662106045,-208.3867687229549,
1124,776.3413750886355,-229.14891174423957,115.0
1125,780.0327888519411,12.287625742767323,
1126,777.192518962314,-228.64035269129386,
1127,786.0084377638462,572.5915839543676,
1128,779.9867694573269,51.22820405103753,140.0
1129,778.2546383995164,-228.85068425234178,
1130,779.1772053267324,-226.70077928520743,
1131,-1407.3335748831591,110.1318943774673,
1132,-1287.3118153414428,-46.83976915761676,
1133,777.2480628030207,-228.38197621760636,
1134,779.4684309212604,-96.33804495483182,
1135,779.8335392849995,-28.611151003763347,300.0
1136,-1107.5836028572885,190.20199890222526,
1137,780.9976372551587,52.63744856168998,
1138,-1226.2608241880746,112.2269347230044,124.0
1139,778.0109594420225,-68.30833651879111,71.0
1140,779.4460895609395,-28.214660741979422,
1141,784.3923782682398,412.08214525555445,159.0
1142,-1412.1998428229736,-207.46603265215515,300.0
1143,-1286.696832809854,192.08806759143593,176.0
1144,-1440.4108640103832,-85.41531342638505,
1145,-1284.1015175896207,352.40912749869557,
1146,781.964495237117,-25.7669152559041,
1147,-1419.8263023538514,-46.57655813670544,220.0
1148,-1372.461863410257,-207.9661927663385,
1149,780.0949062701906,52.08841544288923,
1150,-1286.7382080302948,192.087878380428,
1151,777.1203842272115,-229.088384997722,
1152,-737.4487393143411,27.529307642645065,
1153,-1286.8484756547498,191.9916419087405,
1154,778.5095138243742,-227.7820779663362,
1155,784.4811392154593,175.55338352309906,
1156,781.9564307202958,251.05876228440314,
1157,779.2671620566712,11.210778847567122,99.0
1158,-1347.8850798863252,-46.563201412324474,
1159,-740.0468681231772,-211.94633424855533,110.0
1160,777.9120464377698,-227.8350409351679,89.0
1161,779.8504823355646,-70.99237912290344,105.0
1162,779.3968051293634,7.150892626001982,99.0
1163,779.376216055334,7.676131192264251,
1164,780.0804906528356,7.749235097481262,130.0
1165,778.6803904288147,-228.68755107020417,
1166,-1108.2449159693933,129.10207361269823,85.0
1167,780.5285210481032,5.877577629095064,
1168,782.0091456530802,310.6041528075698,
1169,-1406.3578350819907,184.34566271353626,
1170,-1350.1530953336987,26.843357658315576,61.0
1171,-1171.6171051706979,-209.13171523080118,
1172,779.4389576618554,80.63894565075154,
1173,778.167459004066,-228.41359240430563,73.0
1174,779.6142382124731,-228.21480382631702,
1175,776.574096752747,-229.3206367667402,
1176,793.8006938799377,1310.6325105656094,
1177,779.2152622335577,-117.09353190514486,
1178,-1389.4463769093124,-206.35918355553505,200.0
1179,780.7390103697504,-73.88243573103681,98.0
1180,-1406.7828647694564,180.1036339962254,
1181,783.2662013551021,157.56683110712376,
1182,779.2368707552882,-227.78273831952635,
1183,784.1936197955716,272.615744381263,
1184,750.5547101560463,-74.2374771468928,
1185,-739.0538848595336,-20.733615273442574,476.0
1186,776.5463557136027,-228.87777457675742,
1187,779.2378392033114,2.067810837846552,99.0
1188,784.359098246654,158.2230308894379,
1189,776.5680490187484,-228.91759430448943,184.0
1190,-988.4290055436961,58.81861972497769,375.0
1191,-1289.1925850750508,-15.878332277152795,
1192,788.2335377253042,926.126540988896,1170.0
1193,-737.0216994380424,172.6551513934402,
1194,-1411.1425706098962,177.41616001253982,
1195,776.7211753924379,-229.0446584478093,
1196,779.3802728539508,-227.67289101179006,298.0
1197,776.1097641870872,-229.59609247735833,
1198,779.3522105808989,-227.60576604401007,
1199,780.4632221897918,3.5749604246694675,98.0
1200,781.3919017257233,157.2838698571888,
1201,779.6228622128039,2.7044991058861725,
1202,-1427.157644593863,-205.63638405039748,
1203,-1339.8856176909696,946.1488490807118,
1204,-1310.4471106571891,-16.640849693877097,300.0
1205,-907.2631057447273,174.09528755260095,
1206,784.5342772197737,540.4925273091822,199.0
1207,779.8952415823862,-74.07585338441217,
1208,784.4199995404879,349.06337926349534,
1209,778.3981398716755,-228.12157409145922,
1210,780.4342079356362,155.73372592916823,99.0
1211,780.6952498762035,2.27462520588173,
1212,780.1667617266413,-75.21586725242504,
1213,-1408.6137504476603,177.39828195287777,
1214,778.5907985290461,40.77489197057231,
1215,783.0465760566046,386.1186763382771,
1216,777.3778459841886,-228.1295999082301,110.0
1217,-1457.21903188107,-92.49394911680612,
1218,-1347.253310542313,179.20637260653513,
1219,783.6906491639658,158.2204878189386,
1220,770.3954950354497,-73.89492987078242,800.0
1221,-1400.031899270923,-53.18875916791318,
1222,782.5860952252274,156.91658598776382,
1223,780.8694336232367,-73.81851760134732,
1224,778.75008854787,-228.0197761078273,
1225,780.637771284287,80.40113954986785,
1226,781.7766017876144,3.168129661710864,52.0
1227,778.5147312334332,-75.31169320779439,
1228,779.3139106313047,-74.42078428146901,
1229,783.5620362813511,158.1957072561432,
1230,-1440.6919290594756,24.673489212870734,
1231,-1341.3764287668712,-207.68594546717844,150.0
1232,782.9510986060101,157.86254006542796,69.0
1233,-1387.6702657308392,-51.882898791086006,
1234,-703.63689275627,3632.402212661643,
1235,-1409.3595175898492,-52.912818412520394,293.0
1236,781.405478772196,233.3888059286612,85.0
1237,784.2228554670407,162.33327762762372,
1238,781.7333957358708,80.03918535679638,
1239,-1350.7965299545883,-207.8297295478172,150.0
1240,-1390.6988591461534,-91.99801652249973,1099.0
1241,777.6036999346423,-228.49644901179997,
1242,777.8880406506252,-227.42790892062348,110.0
1243,-740.2758880067432,-59.289937958389494,
1244,-1432.016981943328,-206.9739334526265,
1245,776.6668784535523,-229.08466253041502,
1246,588.4473821772714,-73.17271730004408,
1247,778.867045339955,-74.53338559490017,
1248,-1409.4630587958775,-205.99760501730802,
1249,776.6512886167211,-229.02508492559994,144.0
1250,783.451407845233,157.75738051811194,
1251,776.4596191398275,-229.75849905867565,52.0
1252,-703.7342630730457,3632.317055957036,245.0
1253,777.9060600107753,-114.04279689494142,
1254,-1457.2676684403032,-206.20944738471945,59.0
1255,-1468.5990860125864,-207.45017622506748,184.0
1256,777.2446542776242,-228.86616315794333,154.0
1257,779.3730583190068,2.2431428216370417,
1258,778.8004314968681,-37.18593924744857,
1259,777.3468825357309,-228.14874255859837,
1260,783.155068441289,386.1825653696194,
1261,815.6776569219458,3617.1644460695784,150.0
1262,777.8724838031949,-75.39537735132963,
1263,-1229.550955489919,-208.24072041211787,
1264,781.8175596657676,-36.6914982604446,99.0
1265,780.2124831435776,156.44443879488256,
1266,776.6540151723073,-228.50442834478287,249.0
1267,777.1886576559676,-228.13739225440233,499.0
1268,-1462.8675066406288,-107.07571157997302,130.0
1269,781.0263061115069,-73.34396888567673,61.0
1270,2530.438740843202,-52.41986491090634,
1271,785.421888450034,-35.45961252220262,
1272,787.0098363386519,695.9669566587759,
1273,-1348.902598103668,-53.02498852444072,
1274,-1443.58162996451,-206.69574762637853,
1275,777.5399666971656,0.6033128360472427,249.0
1276,-1440.2240313704372,22.400387923187147,148.0
1277,-1409.5278525623928,-207.1280933977813,130.0
1278,-1250.2001679337493,-58.28704952284518,120.0
1279,780.4033368742313,-1.6554750277350494,95.0
1280,-1410.1051218136824,-56.43320580192098,190.0
1281,782.177000973697,-1.8128589367005918,
1282,784.1311305529113,222.70123143907443,95.0
1283,-741.4573383086308,-212.97834115341968,
1284,770.9694835971717,-78.09743010006031,81.0
1285,-1292.0637842742553,-208.9030859929228,120.0
1286,784.0314078651865,522.971110367584,
1287,779.1692598191386,-228.1084813392326,143.0
1288,-671.439232779098,-107.96288135718642,
1289,782.5834240362213,142.04696614632888,220.0
1290,782.5987997974943,142.04813494728737,
1291,-1095.770115010867,1271.8527056878568,
1292,-740.1289492750591,-212.81645244793992,
1293,-1408.9959880303772,163.38536515519192,265.0
1294,778.0733820916472,-117.69008144890158,
1295,-1443.1791633144223,-96.11926950772765,
1296,-1407.598147215091,163.0442446786282,
1297,788.175803631679,-41.183052875606144,
1298,-1451.304101160542,-208.37191950852323,
