,house_rules,host_since,host_response_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit_perc,cleaning_fee_perc,guests_included,extra_people_perc,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,price,family,pool,luxury,private,studio,len_amenities,PCA
470,False,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86164,151.20476000000002,True,4,1.0,2.0,2.0,91.0,91.0,4,15.0,90,364,1,1,100.0,10.0,122,122,0,0.11,275,False,False,False,False,False,43,780.6622053076239
7552,False,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86183,151.20302,True,4,1.0,2.0,2.0,91.0,91.0,4,15.0,90,364,1,1,100.0,10.0,122,122,0,0.11,275,False,True,False,False,False,43,780.6584381817065
6338,False,2014,207.87734241908007,72.0,72.0,274.9,-33.849270000000004,150.96414,True,10,2.5,4.0,6.0,273.0,45.0,4,16.0,3,342,9,4,80.0,8.0,34,34,0,0.29,275,False,False,False,False,False,33,780.6073900808386
9207,False,2013,207.87734241908007,2.0,2.0,250.50738916256157,-33.8708,151.22732,True,3,1.0,1.0,2.0,364.0,35.0,2,36.0,7,0,3,0,93.0,9.0,1,1,0,0.07,275,False,False,False,False,False,25,780.6229289284109
6271,False,2014,207.87734241908007,3.0,3.0,185.57831325301206,-33.80315,151.286,True,5,2.0,2.0,2.0,364.0,36.0,1,18.0,3,150,7,3,100.0,10.0,3,2,1,0.34,275,False,False,False,False,False,37,-1288.7364186221887
7001,False,2015,207.87734241908007,279.0,279.0,192.99492385786803,-33.8354,151.24231,True,5,2.0,3.0,3.0,145.0,102.0,5,0.0,5,42,8,8,91.0,10.0,197,197,0,0.88,275,False,False,False,False,False,26,780.6199904673667
9122,False,2015,207.87734241908007,9.0,9.0,217.50485436893203,-33.89035,151.19728999999998,True,11,2.0,3.0,7.0,108.0,72.0,1,9.0,4,158,98,27,88.0,9.0,7,7,0,3.63,277,False,False,False,False,False,31,-1408.7085924313485
9495,False,2016,207.87734241908007,1.0,1.0,190.49040307101728,-33.79692,151.2854,True,4,1.0,1.0,2.0,0.0,36.0,1,0.0,2,292,10,10,94.0,10.0,1,1,0,4.41,278,False,False,False,False,False,15,780.5887239314416
6245,True,2013,207.87734241908007,1.0,1.0,247.59587955625992,-33.58995,151.30023,True,6,1.5,3.0,5.0,286.0,71.0,4,14.000000000000002,3,342,33,9,97.0,10.0,1,1,0,1.05,280,False,False,False,False,False,17,780.5965998347524
9480,False,2018,207.87734241908007,16.0,16.0,246.4,-33.96477,151.10201999999998,False,6,2.0,3.0,3.0,0.0,29.0,1,0.0,1,233,1,1,60.0,8.0,16,4,12,0.16,280,False,False,False,False,False,19,780.5886931945955
5223,False,2014,226.92957746478874,109.0,109.0,227.12709030100334,-33.86725,151.17138,True,8,1.5,3.0,4.0,107.0,73.0,1,0.0,3,0,58,0,91.0,10.0,40,39,1,1.71,280,False,True,False,True,False,23,780.615297738385
1652,True,2014,167.8421052631579,39.0,39.0,180.2608695652174,-33.871390000000005,151.19643,True,7,2.0,3.0,7.0,0.0,36.0,7,11.0,1,32,73,37,90.0,10.0,10,10,0,3.16,280,False,False,False,False,False,22,780.6176074725333
6887,False,2013,207.87734241908007,16.0,16.0,237.06749555950267,-33.87435,151.20475,True,6,2.0,2.0,3.0,107.0,42.0,4,7.000000000000001,5,191,156,93,97.0,10.0,1,1,0,7.44,280,False,False,True,False,False,66,752.6331593885584
8507,False,2015,207.87734241908007,1.0,1.0,187.8148148148148,-33.88666,151.27765,True,3,1.0,2.0,2.0,0.0,32.0,1,0.0,3,43,27,27,99.0,10.0,1,1,0,2.24,280,False,False,False,False,False,28,-1328.7020988924544
8711,False,2017,207.87734241908007,4.0,4.0,210.69677419354838,-33.94453,150.76334,True,16,2.5,5.0,14.0,286.0,64.0,4,11.0,1,177,17,12,85.0,9.0,4,4,0,0.87,280,False,False,False,False,False,61,780.5903327851987
7953,True,2017,207.87734241908007,1.0,1.0,294.27272727272725,-33.7408,151.19183999999998,True,5,2.5,3.0,4.0,71.0,29.0,1,0.0,5,358,2,2,100.0,10.0,1,1,0,0.31,280,False,False,False,False,False,22,-1440.6870731994632
2434,False,2014,207.87734241908007,2.0,2.0,204.5595238095238,-33.80266,151.28908,True,5,2.0,2.0,3.0,179.0,36.0,4,11.0,3,233,8,8,100.0,10.0,2,2,0,0.78,280,False,False,False,False,False,36,-1408.6815662669637
2798,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.88875,151.23718,True,4,2.5,2.0,2.0,321.0,46.0,1,0.0,4,97,24,14,98.0,10.0,1,1,0,0.6,280,False,False,False,False,False,36,-1288.7236600270767
4764,True,2017,207.87734241908007,1.0,1.0,237.06749555950267,-33.85611,151.18267,True,6,2.0,3.0,3.0,179.0,71.0,4,0.0,3,9,22,7,100.0,10.0,1,1,0,0.84,280,False,False,False,False,False,42,-1348.6892221126877
9088,True,2016,207.87734241908007,1.0,1.0,190.41855670103092,-33.665490000000005,151.30036,True,6,1.0,3.0,3.0,0.0,18.0,2,18.0,2,248,21,12,100.0,10.0,1,1,0,0.58,280,False,False,False,False,False,29,-1454.683236232794
4726,False,2015,207.87734241908007,2.0,2.0,247.59587955625992,-33.88964,151.27882,True,5,1.0,3.0,3.0,1071.0,89.0,1,0.0,14,270,2,1,60.0,10.0,3,3,0,0.13,280,False,False,False,False,False,44,-738.9096438099355
667,True,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.88176,151.21211,True,4,1.0,2.0,2.0,179.0,36.0,1,0.0,2,235,11,11,95.0,10.0,1,1,0,1.54,280,False,False,False,False,False,14,-1288.7452670180778
250,True,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86991,151.20666,True,4,2.0,2.0,2.0,89.0,89.0,4,14.000000000000002,28,353,4,4,100.0,10.0,122,122,0,0.41,280,False,True,False,False,False,33,780.6123077297161
4079,False,2017,207.87734241908007,4.0,4.0,210.69677419354838,-33.86291,151.28283000000002,True,2,1.0,1.0,1.0,179.0,43.0,1,0.0,5,83,63,49,99.0,10.0,4,4,0,3.89,280,False,False,True,False,False,34,-1408.6796770827007
4443,True,2015,207.87734241908007,1.0,1.0,238.0,-33.6636,151.3085,True,2,1.0,1.0,1.0,179.0,0.0,1,0.0,2,307,57,35,98.0,10.0,1,1,0,2.57,280,False,False,False,False,False,44,780.6190904931683
9047,False,2017,207.87734241908007,31.0,31.0,210.69677419354838,-33.86946,151.1969,True,6,2.0,2.0,3.0,179.0,54.0,4,5.0,2,126,22,19,95.0,10.0,28,28,0,1.58,280,False,False,False,False,False,34,780.6088907298329
4667,True,2014,329.5731707317073,110.0,110.0,200.42513863216266,-33.87613,151.20479,True,5,2.0,2.0,5.0,0.0,36.0,6,18.0,3,84,1,1,80.0,10.0,95,95,0,1.0,280,False,False,False,False,False,27,780.6029963061821
9139,True,2018,207.87734241908007,4.0,4.0,190.49040307101728,-33.85957,151.20219,True,6,1.0,3.0,4.0,0.0,46.0,1,0.0,3,150,46,46,91.0,10.0,4,4,0,4.3,280,False,False,False,False,False,32,780.6065695259217
4911,False,2016,163.5,1.0,1.0,229.53571428571428,-33.78735,151.23962,True,6,1.5,3.0,4.0,0.0,25.0,1,0.0,4,341,6,5,100.0,10.0,1,1,0,0.28,280,False,True,False,False,False,33,-1408.7137116399963
8779,False,2017,207.87734241908007,31.0,31.0,210.69677419354838,-33.871340000000004,151.19685,True,6,2.0,2.0,2.0,179.0,54.0,4,5.0,2,95,8,8,90.0,10.0,28,28,0,0.77,280,False,False,False,False,False,28,780.6114534757693
4802,False,2012,335.19565217391306,6.0,6.0,227.12709030100334,-33.86119,151.20532,True,8,2.0,4.0,5.0,179.0,56.99999999999999,4,18.0,2,237,37,12,92.0,10.0,6,6,0,1.19,280,False,False,False,False,False,42,780.6111384997296
6067,False,2013,207.87734241908007,43.0,43.0,247.59587955625992,-33.84303,151.20498999999998,True,5,1.0,2.0,3.0,89.0,62.0,1,0.0,5,102,4,4,100.0,10.0,15,15,0,4.0,280,False,False,False,False,False,29,-1408.6939781035385
3481,False,2014,207.87734241908007,2.0,2.0,195.0,-33.87755,151.20276,True,4,1.0,2.0,2.0,89.0,20.0,1,0.0,3,79,111,58,91.0,10.0,2,2,0,4.38,280,False,False,False,False,False,35,-1348.7209787328902
409,True,2015,207.87734241908007,2.0,2.0,178.59622641509435,-33.88988,151.23086999999998,True,2,1.0,1.0,1.0,107.0,18.0,2,0.0,5,8,36,36,95.0,10.0,1,1,0,4.06,280,False,False,False,False,False,34,-1458.6499555002172
2259,False,2017,207.87734241908007,4.0,4.0,210.69677419354838,-33.82682,151.092,True,16,2.5,7.0,10.0,357.0,64.0,4,12.0,2,152,45,15,87.0,9.0,4,4,0,1.8,280,False,False,False,False,False,61,780.6089995696367
7787,False,2016,207.87734241908007,41.0,41.0,227.12709030100334,-33.88244,151.27459,True,6,3.0,3.0,3.0,179.0,79.0,4,12.0,5,8,1,1,100.0,10.0,39,39,0,0.16,280,True,False,False,False,False,32,-1412.6762530311148
349,False,2015,207.87734241908007,3.0,3.0,247.59587955625992,-33.89312,151.26438000000002,True,8,1.0,3.0,4.0,356.0,36.0,6,18.0,75,227,203,59,98.0,10.0,3,3,0,4.48,281,False,False,False,False,False,29,780.5990066166884
3712,True,2018,207.87734241908007,7.0,7.0,179.28947368421052,-33.8709,151.19737,True,6,2.0,2.0,5.0,124.0,39.0,4,11.0,3,120,24,24,83.0,10.0,7,7,0,3.27,282,False,False,False,False,False,60,780.6169865103744
7913,False,2015,224.0,6.0,6.0,282.0,-33.87418,151.19228,True,8,2.0,3.0,3.0,177.0,18.0,1,0.0,1,36,107,73,92.0,10.0,6,6,0,6.37,282,False,False,False,False,False,21,780.6141345556595
6116,True,2016,207.87734241908007,3.0,3.0,190.42857142857142,-33.86881,151.20502,True,5,2.0,2.0,4.0,105.0,35.0,4,11.0,3,155,3,3,100.0,10.0,3,3,0,3.0,285,False,False,False,False,False,41,780.6079528861059
9124,False,2014,207.87734241908007,1.0,1.0,247.59587955625992,-33.79411,151.2809,True,2,1.0,1.0,1.0,351.0,30.0,2,18.0,5,134,13,9,97.0,9.0,1,1,0,0.87,285,False,False,False,False,False,40,770.6244976961526
2762,True,2014,226.92957746478874,21.0,21.0,237.06749555950267,-33.86999,151.20361,True,6,2.0,2.0,5.0,175.0,35.0,4,11.0,3,130,114,50,96.0,10.0,21,21,0,4.49,285,False,False,False,False,False,34,780.6034584402987
9177,True,2018,207.87734241908007,42.0,42.0,190.42857142857142,-33.81988,151.09846000000002,True,6,2.0,2.0,3.0,0.0,30.0,4,9.0,2,154,4,4,100.0,10.0,42,42,0,0.59,285,False,False,False,False,False,28,780.6171217920428
3962,True,2012,207.87734241908007,2.0,2.0,190.49040307101728,-33.897940000000006,151.17496,True,8,1.5,3.0,2.0,0.0,0.0,1,0.0,3,0,2,2,100.0,10.0,2,1,1,0.31,285,False,False,False,False,False,34,780.6187166906111
8442,False,2016,207.87734241908007,2.0,2.0,202.7209026128266,-33.87401,151.22523,True,4,1.0,2.0,2.0,421.0,18.0,1,0.0,3,3,13,0,89.0,10.0,1,1,0,0.4,285,False,False,False,False,False,15,780.6281409606341
3444,False,2019,207.87734241908007,1.0,1.0,210.02272727272728,-33.88852,151.21237,True,6,1.0,3.0,5.0,175.0,53.0,4,11.0,1,293,8,8,90.0,9.0,1,1,0,2.38,285,False,False,False,False,False,43,780.6090164042739
5631,False,2017,207.87734241908007,3.0,3.0,193.95652173913044,-33.87964,151.20158999999998,True,6,1.0,2.0,3.0,56.00000000000001,34.0,4,6.0,6,95,88,39,98.0,10.0,3,3,0,3.71,285,False,False,False,False,False,58,780.6218063495023
6948,True,2016,329.5731707317073,8.0,8.0,274.9,-33.89243,151.19897,True,4,2.0,2.0,2.0,0.0,56.00000000000001,1,0.0,2,0,5,5,96.0,10.0,8,8,0,0.5,287,False,False,False,False,False,17,-1108.790593085691
1796,True,2017,207.87734241908007,1.0,1.0,232.16666666666666,-33.85475,151.13541999999998,True,8,2.0,4.0,6.0,139.0,52.0,8,14.000000000000002,2,10,28,9,89.0,9.0,1,1,0,1.35,288,False,False,False,False,False,17,780.6295250639527
8923,True,2016,207.87734241908007,12.0,12.0,178.59622641509435,-33.877559999999995,151.20976000000002,True,6,2.0,2.0,3.0,139.0,54.0,4,10.0,4,319,41,41,95.0,10.0,12,12,0,3.39,288,False,False,False,False,False,31,530.6998133939572
8459,False,2016,207.87734241908007,4.0,4.0,247.59587955625992,-33.871990000000004,151.09705,True,8,2.0,3.0,5.0,52.0,26.0,6,10.0,2,308,73,25,98.0,10.0,4,4,0,2.54,290,False,False,False,False,False,59,780.6026082747378
7162,True,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86935,151.20516,True,4,2.0,2.0,2.0,86.0,86.0,4,14.000000000000002,90,364,2,1,100.0,10.0,122,122,0,0.12,290,False,False,False,False,False,35,780.6637649569711
2419,False,2009,207.87734241908007,2.0,2.0,200.42513863216266,-33.86763,151.22417,True,6,1.0,2.0,3.0,172.0,52.0,2,16.0,2,0,34,6,96.0,10.0,2,1,1,0.79,290,False,False,False,False,False,43,778.6293619993678
1430,False,2014,207.87734241908007,3.0,3.0,227.12709030100334,-33.66315,151.31601,True,7,1.5,3.0,4.0,0.0,43.0,6,9.0,4,97,1,1,100.0,10.0,3,3,0,0.73,290,True,False,False,False,False,56,-1448.695326861164
7283,True,2015,167.73684210526315,1.0,1.0,190.49040307101728,-33.87833,151.21087,True,4,2.0,2.0,2.0,69.0,33.0,4,34.0,4,132,2,2,100.0,10.0,1,1,0,1.82,290,False,False,False,False,False,25,780.598681667492
9395,False,2017,207.87734241908007,4.0,4.0,217.50485436893203,-33.68728,151.30923,True,5,2.0,2.0,3.0,86.0,34.0,2,21.0,2,65,36,17,98.0,10.0,1,1,0,1.86,290,False,False,False,False,False,42,-738.892252435462
2197,False,2010,167.73684210526315,6.0,6.0,250.50738916256157,-33.842859999999995,151.23391,True,6,1.0,2.0,4.0,207.0,100.0,4,14.000000000000002,2,10,8,0,95.0,10.0,5,5,0,0.29,290,False,False,False,False,False,54,-1148.758262310765
574,False,2018,232.2622950819672,7.0,7.0,198.97058823529412,-33.84762,151.0735,True,6,2.0,3.0,3.0,2421.0,36.0,6,17.0,5,122,16,16,93.0,10.0,6,6,0,1.84,290,False,False,False,False,False,28,-738.9058627052615
1881,False,2015,207.87734241908007,1.0,1.0,227.12709030100334,-33.87997,151.21485,True,4,2.0,2.0,2.0,69.0,24.0,2,0.0,3,30,16,2,99.0,10.0,1,1,0,0.34,290,False,False,False,False,False,34,780.6105734910235
1942,False,2011,207.87734241908007,2.0,2.0,193.44848484848484,-33.74888,151.23263,True,6,2.5,4.0,4.0,172.0,86.0,1,0.0,3,31,8,8,94.0,9.0,2,2,0,1.09,290,False,False,False,False,False,24,-1348.723832712807
6610,False,2016,207.87734241908007,22.0,22.0,202.7209026128266,-33.86795,151.22373000000002,True,4,1.0,2.0,2.0,86.0,0.0,3,7.000000000000001,7,137,8,1,93.0,10.0,11,11,0,0.22,290,False,False,False,False,False,35,-1108.7762196198
9324,False,2015,207.87734241908007,32.0,32.0,195.25,-33.87433,151.19241,True,6,2.0,2.0,2.0,517.0,72.0,4,3.0,3,82,18,2,87.0,10.0,26,26,0,0.5,290,False,False,False,False,False,26,780.6078415408962
6576,False,2017,226.92957746478874,74.0,74.0,192.99492385786803,-33.91225,151.20854,True,6,2.0,2.0,3.0,172.0,48.0,4,3.0,2,73,4,4,100.0,10.0,64,64,0,1.69,290,False,False,False,False,False,25,780.6125168091461
3585,False,2017,207.87734241908007,1.0,1.0,237.06749555950267,-33.88605,151.236,True,4,1.0,2.0,2.0,0.0,28.000000000000004,1,0.0,2,314,56,39,90.0,10.0,1,1,0,2.5,290,False,False,False,False,False,40,780.5953992066142
7974,False,2012,207.87734241908007,1.0,1.0,190.41855670103092,-33.88778,151.27955,True,3,1.0,2.0,2.0,51.0,32.0,3,17.0,3,362,9,3,90.0,10.0,1,1,0,0.17,293,False,False,False,False,False,25,-1406.7076573111292
3314,False,2012,207.87734241908007,2.0,2.0,250.50738916256157,-33.82199,151.24382,True,8,1.0,2.0,5.0,102.0,34.0,4,17.0,2,351,160,32,94.0,10.0,1,1,0,2.04,293,False,False,False,False,False,52,4529.386042463676
1235,False,2012,207.87734241908007,1.0,1.0,207.9090909090909,-33.88897,151.26674,True,6,1.0,3.0,4.0,341.0,85.0,1,0.0,3,281,22,14,99.0,10.0,1,1,0,1.19,293,False,False,False,False,False,42,780.6020208875406
5366,False,2013,167.73684210526315,16.0,16.0,192.99492385786803,-33.87043,151.19595,True,7,2.0,2.0,5.0,170.0,57.99999999999999,4,10.0,2,161,2,2,90.0,10.0,16,16,0,0.59,294,False,False,False,False,False,35,-1412.7011531347966
3872,False,2019,207.87734241908007,5.0,5.0,196.8,-33.87314,151.20416,True,8,2.0,2.0,2.0,102.0,34.0,4,5.0,2,59,1,1,100.0,10.0,5,5,0,1.0,295,False,False,False,False,False,32,780.6091739505498
9248,False,2010,207.87734241908007,12.0,12.0,204.5595238095238,-33.88665,151.21656000000002,True,4,1.0,2.0,2.0,339.0,85.0,2,10.0,4,263,36,10,96.0,10.0,10,10,0,0.64,295,False,False,False,False,False,39,780.6049206643866
8599,False,2015,162.33333333333334,1.0,1.0,237.06749555950267,-33.98064,151.23913000000002,True,8,2.0,3.0,5.0,271.0,51.0,6,10.0,3,264,26,1,97.0,10.0,1,1,0,0.59,295,True,False,False,False,False,19,780.6152689093933
4094,False,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86659,151.20483000000002,True,5,2.0,2.0,2.0,85.0,85.0,4,14.000000000000002,7,322,15,6,95.0,10.0,122,122,0,0.39,295,False,True,False,False,False,37,780.6205647687557
7496,False,2014,207.87734241908007,1.0,1.0,190.0,-33.87679,151.22173999999998,True,2,1.0,1.0,1.0,169.0,34.0,2,0.0,2,13,10,5,100.0,10.0,1,1,0,0.54,295,False,False,False,False,False,33,-1448.6693155603043
6151,False,2014,207.87734241908007,2.0,2.0,200.42513863216266,-33.893609999999995,151.27205,True,4,1.0,2.0,2.0,339.0,41.0,4,17.0,1,165,69,34,96.0,10.0,1,1,0,2.75,295,False,False,False,False,False,48,780.6032680454935
4877,False,2016,207.87734241908007,1.0,1.0,247.59587955625992,-33.6927,151.30678999999998,True,2,1.0,1.0,1.0,0.0,25.0,1,0.0,2,231,33,8,100.0,10.0,1,1,0,1.11,295,False,False,False,False,False,40,780.6088397005635
668,False,2012,207.87734241908007,110.0,110.0,463.53125,-33.91988,151.25153999999998,True,6,2.0,3.0,4.0,339.0,41.0,1,0.0,10,18,8,5,100.0,10.0,106,106,0,0.54,295,False,False,False,False,False,39,780.6235759739399
3313,True,2014,207.87734241908007,72.0,72.0,274.9,-33.91069,151.06607,True,10,3.0,5.0,8.0,254.0,51.0,4,15.0,3,319,4,3,95.0,10.0,34,34,0,0.28,295,False,False,False,False,False,34,780.6051406338238
9196,False,2016,207.87734241908007,17.0,17.0,200.42513863216266,-34.07145,150.78179,True,16,2.5,5.0,0.0,288.0,125.0,1,13.0,1,365,4,1,95.0,9.0,17,17,0,0.15,295,True,False,False,False,True,63,780.5982470243667
3967,False,2014,207.87734241908007,124.0,124.0,247.59587955625992,-33.86338,151.20332,True,4,1.0,2.0,2.0,85.0,85.0,4,14.000000000000002,90,363,2,2,100.0,10.0,122,122,0,0.31,295,False,True,False,False,False,42,780.6627467121642
7005,True,2014,207.87734241908007,8.0,8.0,247.59587955625992,-33.88245,151.21212,True,11,1.0,3.0,6.0,0.0,31.0,5,17.0,1,1,10,3,96.0,10.0,8,8,0,0.43,295,False,False,False,False,False,28,780.6277827791394
1900,False,2015,207.87734241908007,1.0,1.0,247.59587955625992,-33.78408,151.28811000000002,True,6,2.0,3.0,3.0,254.0,75.0,5,10.0,10,34,23,9,98.0,10.0,1,1,0,0.49,295,False,False,False,False,False,77,-1328.695550905384
424,False,2014,207.87734241908007,43.0,43.0,206.125,-33.88722,151.22544,True,6,2.0,4.0,3.0,118.0,71.0,1,0.0,2,0,9,0,96.0,10.0,28,28,0,0.35,297,True,False,False,False,False,28,780.628656482183
1196,False,2013,207.87734241908007,9.0,9.0,185.72727272727272,-33.89103,151.27264,True,4,1.0,1.0,2.0,168.0,34.0,1,0.0,2,0,2,2,100.0,10.0,6,6,0,0.75,298,False,False,False,False,False,37,780.6104943441925
3233,False,2011,207.87734241908007,3.0,3.0,179.33333333333334,-33.88901,151.20906000000002,True,4,1.0,2.0,2.0,84.0,50.0,2,0.0,2,221,9,9,95.0,10.0,3,1,2,1.26,298,False,False,False,False,False,39,780.6276084984785
2320,True,2016,207.87734241908007,1.0,1.0,237.06749555950267,-33.87003,151.19681,True,6,2.0,2.0,3.0,50.0,34.0,4,10.0,2,250,161,63,99.0,10.0,1,1,0,4.64,298,False,False,False,False,False,37,780.6224395323828
7645,True,2016,207.87734241908007,7.0,7.0,250.50738916256157,-33.85951,151.20287,True,6,1.0,2.0,4.0,0.0,44.0,1,0.0,2,315,77,48,95.0,10.0,7,7,0,4.43,298,False,False,False,False,False,43,778.6127419754777
5137,True,2016,207.87734241908007,26.0,26.0,202.7209026128266,-33.86085,151.20155,True,4,1.0,2.0,3.0,67.0,67.0,1,0.0,7,231,27,18,98.0,10.0,24,24,0,1.25,298,False,False,False,False,False,26,-1288.725386781354
1641,True,2015,167.73684210526315,2.0,2.0,190.42857142857142,-33.89002,151.19858,True,8,1.5,3.0,3.0,168.0,29.0,3,7.000000000000001,2,220,23,23,94.0,10.0,2,2,0,1.93,298,False,False,False,False,False,34,780.6239141987719
2030,True,2016,207.87734241908007,7.0,7.0,250.50738916256157,-33.86068,151.20399,True,6,1.5,2.0,4.0,0.0,44.0,1,0.0,2,288,83,49,96.0,9.0,7,7,0,4.47,298,False,False,False,False,False,42,780.6191797407851
3393,False,2017,207.87734241908007,2.0,2.0,186.67567567567568,-33.822959999999995,151.07908999999998,True,6,2.5,3.0,5.0,67.0,40.0,6,17.0,1,349,55,39,93.0,10.0,1,1,0,3.2,298,False,False,False,False,False,30,-1408.6956046146172
614,False,2016,207.87734241908007,7.0,7.0,187.8148148148148,-33.87856,151.20361,True,6,2.0,2.0,3.0,101.0,30.0,4,5.0,2,84,12,12,100.0,10.0,5,5,0,12.0,298,False,False,False,False,False,59,780.6216882892144
2068,False,2014,226.92957746478874,109.0,109.0,227.12709030100334,-33.88257,151.21886999999998,True,6,2.5,3.0,4.0,67.0,67.0,1,0.0,7,0,8,0,98.0,10.0,40,39,1,0.34,298,False,False,True,False,False,57,780.6296221766509
5446,False,2015,207.87734241908007,15.0,15.0,237.06749555950267,-33.88008,151.21038,True,6,2.0,2.0,3.0,0.0,27.0,4,10.0,1,0,67,21,95.0,10.0,3,2,1,3.17,298,True,False,False,False,False,56,-868.8437238904584
2801,True,2014,226.92957746478874,6.0,6.0,247.59587955625992,-33.871340000000004,151.19736,True,4,2.0,2.0,3.0,0.0,40.0,2,13.0,2,142,89,57,97.0,10.0,6,3,3,5.16,298,False,False,False,False,False,36,780.6196727455223
1686,False,2013,207.87734241908007,8.0,8.0,200.42513863216266,-33.90515,151.26833,True,2,1.5,1.0,1.0,168.0,37.0,2,23.0,2,157,15,7,93.0,10.0,8,6,2,0.78,298,False,False,False,False,False,47,-1268.7308990684503
9229,True,2017,207.87734241908007,5.0,5.0,202.7209026128266,-33.91216,151.20023,True,6,3.5,3.0,3.0,0.0,34.0,1,0.0,2,65,4,4,100.0,10.0,4,1,2,0.36,298,False,False,False,False,False,21,780.6231802035709
2881,False,2011,207.87734241908007,1.0,1.0,247.59587955625992,-33.79328,151.27697,True,6,1.0,3.0,4.0,83.0,33.0,1,0.0,2,6,20,0,91.0,9.0,1,1,0,0.29,300,False,False,False,False,False,41,-738.9002184851968
1711,True,2017,207.87734241908007,1.0,1.0,210.02272727272728,-33.69789,151.3037,True,10,3.0,4.0,6.0,333.0,67.0,1,0.0,4,125,1,1,100.0,10.0,1,1,0,0.16,300,False,False,False,False,False,20,776.6096627976468
5160,True,2014,195.71014492753622,1.0,1.0,190.41855670103092,-33.78675,151.28683,True,6,1.0,2.0,3.0,0.0,23.0,5,0.0,2,174,2,2,100.0,10.0,1,1,0,0.31,300,False,False,False,False,False,13,-1440.6911800899504
7121,False,2019,207.87734241908007,3.0,3.0,210.02272727272728,-33.87981,151.20231,True,6,2.0,2.0,3.0,167.0,43.0,4,10.0,2,114,4,4,100.0,10.0,2,2,0,2.26,300,False,True,False,False,False,35,780.6138632125168
6241,True,2016,207.87734241908007,26.0,26.0,210.69677419354838,-33.8598,151.20369,True,4,1.0,2.0,3.0,0.0,50.0,4,0.0,2,17,4,4,100.0,10.0,24,24,0,1.69,300,False,False,False,False,False,27,-878.7956349752069
7027,False,2016,207.87734241908007,2.0,2.0,190.0,-33.87833,151.2059,True,4,2.0,2.0,2.0,200.0,33.0,3,17.0,2,83,95,25,96.0,10.0,2,2,0,2.81,300,False,False,True,False,False,50,-1228.7554303219256
6719,False,2014,207.87734241908007,40.0,40.0,200.42513863216266,-33.87755,151.21421,True,2,1.0,1.0,1.0,167.0,73.0,1,0.0,14,365,3,0,100.0,10.0,35,35,0,0.14,300,False,False,False,True,False,18,-1068.8226247331038
3143,False,2017,207.87734241908007,1.0,1.0,192.99492385786803,-34.07241,151.1126,True,4,3.0,2.0,2.0,297.0,50.0,4,17.0,2,350,29,23,96.0,10.0,1,1,0,1.25,300,False,False,False,False,False,43,-1288.7514021936488
6728,False,2017,167.73684210526315,6.0,6.0,237.06749555950267,-33.88051,151.20323,True,6,1.0,2.0,4.0,200.0,33.0,3,0.0,4,59,12,12,97.0,10.0,3,3,0,1.7,300,False,False,False,False,False,23,780.6149362961564
4200,False,2018,207.87734241908007,4.0,4.0,271.8181818181818,-33.85813,151.20596,True,6,2.0,2.0,4.0,0.0,50.0,4,7.000000000000001,2,54,72,72,99.0,10.0,2,2,0,7.04,300,False,False,False,False,False,44,780.614839717341
9466,False,2016,207.87734241908007,2.0,2.0,200.42513863216266,-33.89566,151.17823,True,6,1.0,2.0,4.0,0.0,33.0,4,5.0,7,0,1,1,100.0,10.0,2,1,1,0.15,300,False,False,False,False,False,48,780.6331023376997
8249,False,2018,207.87734241908007,1.0,1.0,186.6,-33.94086,151.05358,True,8,2.0,3.0,3.0,500.0,53.0,1,0.0,3,177,8,8,98.0,10.0,1,1,0,1.45,300,False,False,False,False,False,20,780.6016990303605
882,False,2014,207.87734241908007,1.0,1.0,274.9,-33.90753,151.26872,True,4,1.0,2.0,2.0,500.0,50.0,2,17.0,4,339,9,3,96.0,10.0,1,1,0,0.16,300,False,False,True,False,False,19,780.5879415471678
8245,False,2015,207.87734241908007,1.0,1.0,237.06749555950267,-33.868790000000004,151.16937,True,7,2.0,3.0,5.0,0.0,50.0,1,0.0,3,43,16,2,95.0,10.0,1,1,0,0.35,300,False,False,False,False,False,51,780.6118332574451
888,True,2018,207.87734241908007,2.0,2.0,190.49040307101728,-33.89371,151.20385,True,4,2.0,2.0,3.0,667.0,52.0,3,0.0,4,0,1,1,100.0,10.0,2,1,1,0.16,300,False,False,False,False,False,15,780.627919354188
1204,False,2012,207.87734241908007,1.0,1.0,190.41855670103092,-33.85958,151.20418999999998,True,4,1.5,2.0,2.0,0.0,32.0,1,0.0,1,133,364,48,95.0,10.0,1,1,0,4.59,300,False,False,False,False,False,17,-1288.7298198773663
